"prov","kabkot","kecamatan","code_prov","code_kab","code_kec","KPwDN","KPwDN_Code"
"SULAWESI TENGGARA","KAB. KOLAKA","IWOIMENDAA",74,4,72,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA","KOLAKA",74,4,60,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA","LATAMBAGA",74,4,61,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA","POLINGGONA",74,4,13,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA","POMALAA",74,4,20,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA","SAMATURU",74,4,71,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA","TANGGETADA",74,4,11,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA","TOARI",74,4,12,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA","WATUBANGGA",74,4,10,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA","WOLO",74,4,70,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA","WUNDULAKO",74,4,30,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","ANDOOLO",74,5,20,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","ANDOOLO BARAT",74,5,22,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","ANGATA",74,5,110,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","BAITO",74,5,32,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","BASALA",74,5,112,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","BENUA",74,5,111,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","BUKE",74,5,21,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","KOLONO",74,5,50,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","KOLONO TIMUR",74,5,51,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","KONDA",74,5,80,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","LAEYA",74,5,41,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","LAINEA",74,5,40,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","LALEMBUU",74,5,11,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","LANDONO",74,5,100,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","LAONTI",74,5,60,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","MORAMO",74,5,70,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","MORAMO UTARA",74,5,71,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","MOWILA",74,5,101,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","PALANGGA",74,5,30,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","PALANGGA SELATAN",74,5,31,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","RANOMEETO",74,5,90,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","RANOMEETO BARAT",74,5,91,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","SABULAKOA",74,5,102,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","TINANGGEA",74,5,10,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KONAWE SELATAN","WOLASI",74,5,81,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","KABAENA",74,6,10,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","KABAENA BARAT",74,6,13,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","KABAENA SELATAN",74,6,12,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","KABAENA TENGAH",74,6,21,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","KABAENA TIMUR",74,6,20,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","KABAENA UTARA",74,6,11,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","KEP. MASALOKA RAYA",74,6,32,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","LANTARI JAYA",74,6,43,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","MATA OLEO",74,6,31,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","MATA USU",74,6,42,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","POLEANG",74,6,60,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","POLEANG BARAT",74,6,61,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","POLEANG SELATAN",74,6,52,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","POLEANG TENGAH",74,6,63,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","POLEANG TENGGARA",74,6,53,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","POLEANG TIMUR",74,6,50,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","POLEANG UTARA",74,6,51,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","RAROWATU",74,6,40,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","RAROWATU UTARA",74,6,41,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","RUMBIA",74,6,30,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","RUMBIA TENGAH",74,6,33,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BOMBANA","TONTONUNU",74,6,62,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. WAKATOBI","BINONGKO",74,7,10,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. WAKATOBI","KALEDUPA",74,7,30,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. WAKATOBI","KALEDUPA SELATAN",74,7,31,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. WAKATOBI","TOGO BINONGKO",74,7,11,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. WAKATOBI","TOMIA",74,7,20,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. WAKATOBI","TOMIA TIMUR",74,7,21,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. WAKATOBI","WANGI-WANGI",74,7,40,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. WAKATOBI","WANGI-WANGI SELATAN",74,7,50,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA KENDARI","ABELI",74,71,21,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA KENDARI","BARUGA",74,71,11,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA KENDARI","KADIA",74,71,13,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA KENDARI","KAMBU",74,71,22,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA KENDARI","KENDARI",74,71,30,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA KENDARI","KENDARI BARAT",74,71,31,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA KENDARI","MANDONGA",74,71,10,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA KENDARI","NAMBO",74,71,23,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA KENDARI","POASIA",74,71,20,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA KENDARI","PUUWATU",74,71,12,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA KENDARI","WUA-WUA",74,71,14,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA BAU BAU","BATUPOARO",74,72,12,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA BAU BAU","BETOAMBARI",74,72,10,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA BAU BAU","BUNGI",74,72,40,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA BAU BAU","KOKALUKUNA",74,72,21,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA BAU BAU","LEA-LEA",74,72,41,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA BAU BAU","MURHUM",74,72,11,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA BAU BAU","SORAWOLIO",74,72,30,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KOTA BAU BAU","WOLIO",74,72,20,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA UTARA","BATU PUTIH",74,8,60,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA UTARA","KATOI",74,8,21,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA UTARA","KODEOHA",74,8,30,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA UTARA","LAMBAI",74,8,11,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA UTARA","LASUSUA",74,8,20,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA UTARA","NGAPA",74,8,40,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA UTARA","PAKUE",74,8,50,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA UTARA","PAKUE TENGAH",74,8,52,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA UTARA","PAKUE UTARA",74,8,51,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA UTARA","POREHU",74,8,61,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA UTARA","RANTEANGIN",74,8,10,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA UTARA","TIWU",74,8,31,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA UTARA","TOLALA",74,8,62,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA UTARA","WATUNOHU",74,8,41,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. KOLAKA UTARA","WAWO",74,8,12,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BUTON UTARA","BONEGUNU",74,9,100,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BUTON UTARA","KAMBOWA",74,9,101,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BUTON UTARA","KULISUSU",74,9,120,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BUTON UTARA","KULISUSU BARAT",74,9,121,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BUTON UTARA","KULISUSU UTARA",74,9,122,"KPwDN Sulawesi Tenggara",40
"SULAWESI TENGGARA","KAB. BUTON UTARA","WAKORUMBA",74,9,110,"KPwDN Sulawesi Tenggara",40
"GORONTALO","KAB. BOALEMO","BOTUMOITO",75,1,42,"KPwDN Gorontalo",9
"GORONTALO","KAB. BOALEMO","DULUPI",75,1,41,"KPwDN Gorontalo",9
"GORONTALO","KAB. BOALEMO","MANANGGU",75,1,31,"KPwDN Gorontalo",9
"GORONTALO","KAB. BOALEMO","PAGUYAMAN",75,1,50,"KPwDN Gorontalo",9
"GORONTALO","KAB. BOALEMO","PAGUYAMAN PANTAI",75,1,52,"KPwDN Gorontalo",9
"GORONTALO","KAB. BOALEMO","TILAMUTA",75,1,40,"KPwDN Gorontalo",9
"GORONTALO","KAB. BOALEMO","WONOSARI",75,1,51,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","ASPARAGA",75,2,43,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","BATUDAA",75,2,20,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","BATUDAA PANTAI",75,2,10,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","BILATO",75,2,44,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","BILUHU",75,2,11,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","BOLIYOHUTO",75,2,40,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","BONGOMEME",75,2,21,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","DUNGALIYO",75,2,23,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","LIMBOTO",75,2,70,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","LIMBOTO BARAT",75,2,71,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","MOOTILANGO",75,2,41,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","PULUBALA",75,2,31,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","TABONGO",75,2,22,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","TELAGA",75,2,80,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","TELAGA BIRU",75,2,81,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","TELAGA JAYA",75,2,83,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","TIBAWA",75,2,30,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","TILANGO",75,2,82,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO","TOLANGOHULA",75,2,42,"KPwDN Gorontalo",9
"GORONTALO","KAB. POHUWATO","BUNTULIA",75,3,32,"KPwDN Gorontalo",9
"GORONTALO","KAB. POHUWATO","DENGILO",75,3,51,"KPwDN Gorontalo",9
"GORONTALO","KAB. POHUWATO","DUHIADAA",75,3,33,"KPwDN Gorontalo",9
"GORONTALO","KAB. POHUWATO","LEMITO",75,3,20,"KPwDN Gorontalo",9
"GORONTALO","KAB. POHUWATO","MARISA",75,3,30,"KPwDN Gorontalo",9
"GORONTALO","KAB. POHUWATO","PAGUAT",75,3,50,"KPwDN Gorontalo",9
"GORONTALO","KAB. POHUWATO","PATILANGGIO",75,3,31,"KPwDN Gorontalo",9
"GORONTALO","KAB. POHUWATO","POPAYATO",75,3,10,"KPwDN Gorontalo",9
"GORONTALO","KAB. POHUWATO","POPAYATO BARAT",75,3,11,"KPwDN Gorontalo",9
"GORONTALO","KAB. POHUWATO","POPAYATO TIMUR",75,3,12,"KPwDN Gorontalo",9
"GORONTALO","KAB. POHUWATO","RANDANGAN",75,3,40,"KPwDN Gorontalo",9
"GORONTALO","KAB. POHUWATO","TALUDITI",75,3,41,"KPwDN Gorontalo",9
"GORONTALO","KAB. POHUWATO","WANGGARASI",75,3,21,"KPwDN Gorontalo",9
"GORONTALO","KAB. BONE BOLANGO","BONE",75,4,43,"KPwDN Gorontalo",9
"GORONTALO","KAB. BONE BOLANGO","BONE RAYA",75,4,42,"KPwDN Gorontalo",9
"GORONTALO","KAB. BONE BOLANGO","BONEPANTAI",75,4,40,"KPwDN Gorontalo",9
"GORONTALO","KAB. BONE BOLANGO","BOTU PINGGE",75,4,21,"KPwDN Gorontalo",9
"GORONTALO","KAB. BONE BOLANGO","BULANGO SELATAN",75,4,12,"KPwDN Gorontalo",9
"GORONTALO","KAB. BONE BOLANGO","BULANGO TIMUR",75,4,13,"KPwDN Gorontalo",9
"GORONTALO","KAB. BONE BOLANGO","BULANGO ULU",75,4,14,"KPwDN Gorontalo",9
"GORONTALO","KAB. BONE BOLANGO","BULANGO UTARA",75,4,11,"KPwDN Gorontalo",9
"GORONTALO","KAB. BONE BOLANGO","BULAWA",75,4,44,"KPwDN Gorontalo",9
"GORONTALO","KAB. BONE BOLANGO","KABILA",75,4,20,"KPwDN Gorontalo",9
"GORONTALO","KAB. BONE BOLANGO","KABILA BONE",75,4,41,"KPwDN Gorontalo",9
"GORONTALO","KAB. BONE BOLANGO","PINOGU",75,4,34,"KPwDN Gorontalo",9
"GORONTALO","KAB. BONE BOLANGO","SUWAWA",75,4,30,"KPwDN Gorontalo",9
"GORONTALO","KAB. BONE BOLANGO","SUWAWA SELATAN",75,4,31,"KPwDN Gorontalo",9
"GORONTALO","KAB. BONE BOLANGO","SUWAWA TENGAH",75,4,33,"KPwDN Gorontalo",9
"GORONTALO","KAB. BONE BOLANGO","SUWAWA TIMUR",75,4,32,"KPwDN Gorontalo",9
"GORONTALO","KAB. BONE BOLANGO","TAPA",75,4,10,"KPwDN Gorontalo",9
"GORONTALO","KAB. BONE BOLANGO","TILONGKABILA",75,4,22,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO UTARA","ANGGREK",75,5,30,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO UTARA","ATINGGOLA",75,5,10,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO UTARA","BIAU",75,5,51,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO UTARA","GENTUMA RAYA",75,5,11,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO UTARA","KWANDANG",75,5,20,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO UTARA","MONANO",75,5,31,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO UTARA","PONELO KEPULAUAN",75,5,22,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO UTARA","SUMALATA",75,5,40,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO UTARA","SUMALATA TIMUR",75,5,41,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO UTARA","TOLINGGULA",75,5,50,"KPwDN Gorontalo",9
"GORONTALO","KAB. GORONTALO UTARA","TOMILITO",75,5,21,"KPwDN Gorontalo",9
"GORONTALO","KOTA GORONTALO","DUMBO RAYA",75,71,23,"KPwDN Gorontalo",9
"GORONTALO","KOTA GORONTALO","DUNGINGI",75,71,11,"KPwDN Gorontalo",9
"GORONTALO","KOTA GORONTALO","HULONTHALANGI",75,71,22,"KPwDN Gorontalo",9
"GORONTALO","KOTA GORONTALO","KOTA BARAT",75,71,10,"KPwDN Gorontalo",9
"GORONTALO","KOTA GORONTALO","KOTA SELATAN",75,71,20,"KPwDN Gorontalo",9
"GORONTALO","KOTA GORONTALO","KOTA TENGAH",75,71,31,"KPwDN Gorontalo",9
"GORONTALO","KOTA GORONTALO","KOTA TIMUR",75,71,21,"KPwDN Gorontalo",9
"GORONTALO","KOTA GORONTALO","KOTA UTARA",75,71,30,"KPwDN Gorontalo",9
"GORONTALO","KOTA GORONTALO","SIPATANA",75,71,32,"KPwDN Gorontalo",9
"SULAWESI BARAT","KAB. MAJENE","BANGGAE",76,1,10,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAJENE","BANGGAE TIMUR",76,1,11,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAJENE","MALUNDA",76,1,40,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAJENE","PAMBOANG",76,1,20,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAJENE","SENDANA",76,1,30,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAJENE","TAMMERODO",76,1,31,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAJENE","TUBO SENDANA",76,1,33,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAJENE","ULUMANDA",76,1,41,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. POLEWALI MANDAR","ALU",76,2,21,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. POLEWALI MANDAR","ANREAPI",76,2,52,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. POLEWALI MANDAR","B U L O",76,2,44,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. POLEWALI MANDAR","BALANIPA",76,2,11,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. POLEWALI MANDAR","BINUANG",76,2,51,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. POLEWALI MANDAR","CAMPALAGIAN",76,2,30,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. POLEWALI MANDAR","LIMBORO",76,2,12,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. POLEWALI MANDAR","LUYO",76,2,31,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. POLEWALI MANDAR","MAPILLI",76,2,41,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. POLEWALI MANDAR","MATAKALI",76,2,43,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. POLEWALI MANDAR","MATANGNGA",76,2,61,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. POLEWALI MANDAR","POLEWALI",76,2,50,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. POLEWALI MANDAR","TAPANGO",76,2,42,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. POLEWALI MANDAR","TINAMBUNG",76,2,10,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. POLEWALI MANDAR","TUBBI TARAMANU",76,2,20,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. POLEWALI MANDAR","WONOMULYO",76,2,40,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMASA","ARALLE",76,3,90,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMASA","BALLA",76,3,61,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMASA","BAMBANG",76,3,81,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMASA","BUNTU MALANGKA",76,3,91,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMASA","MAMASA",76,3,50,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMASA","MAMBI",76,3,80,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMASA","MEHALAAN",76,3,83,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMASA","MESSAWA",76,3,20,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMASA","NOSU",76,3,31,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMASA","PANA",76,3,30,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMASA","RANTEBULAHAN TIMUR",76,3,82,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMASA","SESENAPADANG",76,3,70,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMASA","SUMARORONG",76,3,10,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMASA","TABANG",76,3,40,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMASA","TABULAHAN",76,3,100,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMASA","TANDUK KALUA",76,3,60,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMASA","TAWALIAN",76,3,71,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMUJU","BONEHAU",76,4,41,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMUJU","KALUKKU",76,4,30,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMUJU","KALUMPANG",76,4,40,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMUJU","KEPULAUAN BALA BALAKANG",76,4,23,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMUJU","MAMUJU",76,4,20,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMUJU","PAPALANG",76,4,31,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMUJU","SAMPAGA",76,4,32,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMUJU","SIMBORO",76,4,22,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMUJU","TAPALANG",76,4,10,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMUJU","TAPALANG BARAT",76,4,11,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMUJU","TOMMO",76,4,33,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. PASANGKAYU","BAMBAIRA",76,5,41,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. PASANGKAYU","BAMBALAMOTU",76,5,40,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. PASANGKAYU","BARAS",76,5,20,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. PASANGKAYU","BULU TABA",76,5,21,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. PASANGKAYU","DAPURANG",76,5,11,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. PASANGKAYU","DURIPOKU",76,5,12,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. PASANGKAYU","LARIANG",76,5,22,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. PASANGKAYU","PASANGKAYU",76,5,30,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. PASANGKAYU","PEDONGGA",76,5,32,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. PASANGKAYU","SARJO",76,5,42,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. PASANGKAYU","SARUDU",76,5,10,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. PASANGKAYU","TIKKE RAYA",76,5,31,"KPwDN Sulawesi Barat",37
"SULAWESI BARAT","KAB. MAMUJU TENGAH","BUDONG-BUDONG",76,6,20,"KPwDN Sulawesi Barat",37
